time,sent,received,pdr,throughput,packet_rate,connected
17.96072268486023,166,166,1.0,1848.4779584056232,9.242389792028115,17
17.989929914474487,168,168,1.0,1867.7115563949937,9.338557781974968,17
18.01267910003662,169,169,1.0,1876.4560125834519,9.38228006291726,17
18.035492181777954,169,169,1.0,1874.0824846548749,9.370412423274376,17
18.065500259399414,171,171,1.0,1893.1111515832984,9.465555757916492,17
18.08739948272705,171,171,1.0,1890.8190772620476,9.454095386310238,17
18.112389087677002,171,171,1.0,1888.21032026462,9.4410516013231,17
18.140817403793335,172,172,1.0,1896.2761839390319,9.481380919695159,17
18.166462182998657,173,173,1.0,1904.6085942028328,9.523042971014165,17
18.191879749298096,173,173,1.0,1901.9474884850745,9.509737442425372,17
18.224989891052246,175,175,1.0,1920.4400226956298,9.60220011347815,17
18.245465755462646,176,176,1.0,1929.2464479544026,9.646232239772013,17
18.47118353843689,182,182,1.0,1970.6371237259832,9.853185618629915,17
18.54855513572693,188,188,1.0,2027.1120701783134,10.135560350891566,17
18.56181001663208,188,188,1.0,2025.6645212028884,10.128322606014441,17
18.59090518951416,188,188,1.0,2022.494311961074,10.11247155980537,17
18.618962049484253,189,189,1.0,2030.1883584883865,10.150941792441932,18
18.643671989440918,189,189,1.0,2027.4975885334452,10.137487942667226,18
18.67074704170227,190,190,1.0,2035.2693930845212,10.176346965422606,18
18.689733743667603,190,190,1.0,2033.2017845291691,10.166008922645846,18
18.727278470993042,194,194,1.0,2071.8440247523363,10.35922012376168,18
18.739153385162354,194,194,1.0,2070.5311068493525,10.352655534246763,18
18.765892505645752,194,194,1.0,2067.5808511813093,10.337904255906547,18
18.791258335113525,194,194,1.0,2064.7898777219166,10.323949388609583,18
18.821292877197266,196,196,1.0,2082.747463512049,10.413737317560246,18
18.849979877471924,196,196,1.0,2079.577816783183,10.397889083915917,18
19.139907121658325,204,204,1.0,2131.6717861097436,10.658358930548717,18
19.16261386871338,205,205,1.0,2139.5828502780782,10.69791425139039,18
19.185588598251343,205,205,1.0,2137.0207012432716,10.685103506216358,18
19.210094213485718,205,205,1.0,2134.294582023315,10.671472910116574,18
19.254520177841187,208,208,1.0,2160.531637026968,10.802658185134838,18
19.282752752304077,210,210,1.0,2178.1122508549233,10.890561254274616,18
19.305739641189575,212,212,1.0,2196.2380508612005,10.981190254306002,18
19.329161167144775,212,212,1.0,2193.5768258826697,10.96788412941335,18
19.356043815612793,212,212,1.0,2190.5302759130823,10.952651379565411,18
19.4243266582489,213,213,1.0,2193.126214849209,10.965631074246046,18
19.470031261444092,216,216,1.0,2218.7945884579876,11.09397294228994,18
19.498013496398926,219,219,1.0,2246.3826896052456,11.231913448026228,18
19.51122808456421,219,219,1.0,2244.8612568191547,11.224306284095773,18
19.54462170600891,221,221,1.0,2261.491711881581,11.307458559407905,18
19.56337285041809,221,221,1.0,2259.3241123580283,11.29662056179014,18
19.58789300918579,221,221,1.0,2256.4958864780556,11.282479432390279,18
19.61404538154602,221,221,1.0,2253.48718941916,11.2674359470958,18
19.64104986190796,222,222,1.0,2260.5716248452577,11.302858124226288,18
19.684701919555664,223,223,1.0,2265.718840054792,11.328594200273962,18
19.699219465255737,223,223,1.0,2264.0490948721454,11.320245474360727,18
19.730915307998657,224,224,1.0,2270.548492083318,11.352742460416588,18
19.751579523086548,225,225,1.0,2278.2988037691844,11.391494018845922,18
19.780082941055298,225,225,1.0,2275.015738513338,11.37507869256669,18
19.808486461639404,226,226,1.0,2281.850260873446,11.409251304367231,18
19.830624103546143,228,228,1.0,2299.4737715716037,11.497368857858019,19
19.8619384765625,230,230,1.0,2315.9874376955177,11.579937188477588,19
19.881840467453003,230,230,1.0,2313.6691029838503,11.568345514919251,19
19.90961003303528,232,232,1.0,2330.532839317807,11.652664196589035,19
19.93016266822815,232,232,1.0,2328.129517676691,11.640647588383457,19
19.966833114624023,233,233,1.0,2333.8703605365154,11.669351802682575,19
20.007348775863647,237,237,1.0,2369.1294899193313,11.845647449596656,19
20.024120330810547,237,237,1.0,2367.1451837545624,11.835725918772813,19
20.056751251220703,239,239,1.0,2383.2374147378814,11.916187073689407,19
20.075039625167847,239,239,1.0,2381.0662839277134,11.905331419638566,19
20.102047204971313,240,240,1.0,2387.8165000094823,11.939082500047412,19
20.130576610565186,241,241,1.0,2394.367579848809,11.971837899244044,19
20.153160333633423,241,241,1.0,2391.6844406561618,11.95842220328081,19
20.224404096603394,244,244,1.0,2412.9264707579573,12.064632353789786,19
20.554516315460205,256,256,1.0,2490.9367466598865,12.454683733299433,19
20.567520141601562,256,256,1.0,2489.3618505051886,12.446809252525942,19
20.59422779083252,257,257,1.0,2495.8449776340053,12.479224888170027,19
20.617302179336548,257,257,1.0,2493.051687990248,12.46525843995124,19
20.64313554763794,257,257,1.0,2489.9318168688465,12.449659084344232,19
20.66832733154297,257,257,1.0,2486.8969402064718,12.434484701032359,19
20.69310426712036,257,257,1.0,2483.9192484846444,12.419596242423223,19
20.728928327560425,259,259,1.0,2498.923204395888,12.494616021979441,19
20.74804973602295,260,260,1.0,2506.259656285532,12.53129828142766,19
20.772162199020386,260,260,1.0,2503.3503735327236,12.516751867663617,19
20.802324056625366,261,261,1.0,2509.3350078533526,12.546675039266763,19
20.82744002342224,262,262,1.0,2515.9116982726496,12.579558491363247,19
20.850407123565674,262,262,1.0,2513.140376082928,12.56570188041464,19
20.874024152755737,262,262,1.0,2510.296990007185,12.551484950035924,19
20.901679515838623,264,264,1.0,2526.1127920361546,12.630563960180773,19
20.924870491027832,264,264,1.0,2523.3131083243543,12.616565541621773,19
20.95310091972351,266,266,1.0,2539.0036636497052,12.695018318248525,19
20.984219074249268,268,268,1.0,2554.300439313232,12.771502196566159,19
21.001792669296265,268,268,1.0,2552.163086456945,12.760815432284726,19
21.02766227722168,268,268,1.0,2549.0232482030333,12.745116241015166,19
21.057708501815796,269,269,1.0,2554.883879951176,12.774419399755878,19
21.083687782287598,272,272,1.0,2580.1937764275485,12.900968882137741,19
21.11104679107666,274,274,1.0,2595.797382399966,12.978986911999831,19
21.129295587539673,274,274,1.0,2593.5554629808175,12.967777314904087,19
21.160639762878418,275,275,1.0,2599.1652717648512,12.995826358824257,19
21.19484043121338,278,278,1.0,2623.2799525170553,13.116399762585278,19
21.217731475830078,279,279,1.0,2629.8758688488397,13.149379344244199,19
21.234416961669922,279,279,1.0,2627.809376670155,13.139046883350774,19
21.263066053390503,281,281,1.0,2643.080723113242,13.21540361556621,19
21.286086797714233,281,281,1.0,2640.2222509980056,13.201111254990028,19
21.312023401260376,281,281,1.0,2637.009116491322,13.18504558245661,19
21.33803391456604,281,281,1.0,2633.794670353206,13.16897335176603,19
21.362097024917603,281,281,1.0,2630.827859944933,13.154139299724665,19
21.39860439300537,283,283,1.0,2645.032309607117,13.225161548035587,19
21.418375492095947,284,284,1.0,2651.9284817357407,13.259642408678703,19
21.453301668167114,288,288,1.0,2684.9014147537096,13.424507073768547,19
21.466970682144165,288,288,1.0,2683.1918137341395,13.415959068670697,19
21.490399599075317,288,288,1.0,2680.2665876198225,13.401332938099111,19
21.517831087112427,288,288,1.0,2676.8497143979394,13.384248571989696,19
21.546634435653687,289,289,1.0,2682.553517701914,13.412767588509572,19
21.568917989730835,289,289,1.0,2679.7820839932315,13.398910419966159,19
21.594157934188843,289,289,1.0,2676.6498687354897,13.383249343677448,19
21.622450828552246,291,291,1.0,2691.6467731376424,13.458233865688213,19
21.645383834838867,291,291,1.0,2688.7950079372317,13.443975039686158,19
21.681537628173828,295,295,1.0,2721.209215500155,13.606046077500777,20
21.69590401649475,295,295,1.0,2719.4073109442247,13.597036554721125,20
21.72150421142578,295,295,1.0,2716.202313878671,13.581011569393354,20
21.746045112609863,295,295,1.0,2713.137018454345,13.565685092271723,20
21.785513877868652,298,298,1.0,2735.7628713337867,13.678814356668934,20
21.80398464202881,301,301,1.0,2760.9632362316015,13.804816181158008,20
21.83849287033081,305,305,1.0,2793.233047820482,13.966165239102411,21
21.85501503944397,306,306,1.0,2800.272609721207,14.001363048606036,21
21.877691984176636,306,306,1.0,2797.3700353887334,13.986850176943666,21
21.906716108322144,307,307,1.0,2802.793430854511,14.013967154272555,21
21.930267572402954,307,307,1.0,2799.78344073037,13.99891720365185,21
21.956865072250366,308,308,1.0,2805.500684970352,14.02750342485176,21
21.989277839660645,310,310,1.0,2819.5559877903124,14.097779938951563,21
22.006981134414673,310,310,1.0,2817.2878243188006,14.086439121594003,21
22.03552484512329,311,311,1.0,2822.714704422643,14.113573522113215,22
22.065335035324097,312,312,1.0,2827.965217845307,14.139826089226537,22
22.084856271743774,312,312,1.0,2825.465524076649,14.127327620383246,22
22.112926959991455,313,313,1.0,2830.9232926632067,14.154616463316033,22
22.138354778289795,314,314,1.0,2836.7058270104817,14.183529135052408,22
22.169193267822266,316,316,1.0,2850.802879315071,14.254014396575354,22
22.188586950302124,317,317,1.0,2857.3248103632272,14.286624051816137,22
22.211065769195557,317,317,1.0,2854.433040666118,14.272165203330589,22
22.23898983001709,318,318,1.0,2859.842127997912,14.29921063998956,22
22.269160747528076,320,320,1.0,2873.929589246157,14.369647946230783,22
22.288846492767334,321,321,1.0,2880.3644020264896,14.401822010132447,22
22.313087224960327,321,321,1.0,2877.23520070245,14.38617600351225,22
22.34719157218933,323,323,1.0,2890.743554567882,14.45371777283941,22
22.37537908554077,326,326,1.0,2913.9171117835044,14.569585558917524,22
22.395524978637695,327,327,1.0,2920.226253342253,14.601131266711265,22
22.41638946533203,327,327,1.0,2917.508196453496,14.58754098226748,22
22.441211700439453,327,327,1.0,2914.2811392274025,14.571405696137012,22
22.472251653671265,328,328,1.0,2919.155632955143,14.595778164775716,22
22.495488166809082,329,329,1.0,2925.030988973356,14.62515494486678,22
22.53478765487671,335,335,1.0,2973.180889303861,14.865904446519304,22
22.547204971313477,335,335,1.0,2971.543483338323,14.857717416691615,22
22.574395895004272,335,335,1.0,2967.9642508097922,14.83982125404896,22
22.603904724121094,336,336,1.0,2972.9376769266546,14.864688384633274,22
22.625800609588623,336,336,1.0,2970.0606471145693,14.850303235572847,22
22.657346487045288,338,338,1.0,2983.5797426080508,14.917898713040254,22
22.681644678115845,339,339,1.0,2989.20122249407,14.94600611247035,22
22.709190130233765,341,341,1.0,3003.189440437256,15.01594720218628,22
22.729135274887085,342,342,1.0,3009.353377186049,15.046766885930245,22
22.75536799430847,343,343,1.0,3014.6732857564903,15.073366428782451,22
22.77944326400757,343,343,1.0,3011.487120424525,15.057435602122625,22
22.810787200927734,344,344,1.0,3016.1168658485335,15.080584329242667,22
22.8385808467865,346,346,1.0,3029.9605944971304,15.149802972485652,22
22.857481718063354,346,346,1.0,3027.4551174775306,15.137275587387652,22
22.890958547592163,349,349,1.0,3049.2388448862953,15.246194224431477,22
22.905832052230835,349,349,1.0,3047.2588745450994,15.236294372725498,22
22.933196306228638,349,349,1.0,3043.6228368673746,15.218114184336873,22
22.96283769607544,350,350,1.0,3048.403726337518,15.242018631687591,22
22.987526655197144,350,350,1.0,3045.129693592939,15.225648467964696,22
23.019217014312744,352,352,1.0,3058.314275252157,15.291571376260785,22
